,0
11459,ISIC_0007634_segmentation.png
11460,ISIC_0002909_segmentation.png
11461,ISIC_0004668_segmentation.png
11462,ISIC_0010304_segmentation.png
11463,ISIC_0010590_segmentation.png
11464,ISIC_0008956_segmentation.png
11465,ISIC_0003425_segmentation.png
11466,ISIC_0002309_segmentation.png
11467,ISIC_0000255_segmentation.png
11468,ISIC_0014525_segmentation.png
11469,ISIC_0004510_segmentation.png
11470,ISIC_0005780_segmentation.png
11471,ISIC_0006740_segmentation.png
11472,ISIC_0011727_segmentation.png
11473,ISIC_0007176_segmentation.png
11474,ISIC_0001135_segmentation.png
11475,ISIC_0002709_segmentation.png
11476,ISIC_0010994_segmentation.png
11477,ISIC_0009284_segmentation.png
11478,ISIC_0007263_segmentation.png
11479,ISIC_0000952_segmentation.png
11480,ISIC_0012661_segmentation.png
11481,ISIC_0006247_segmentation.png
11482,ISIC_0004774_segmentation.png
11483,ISIC_0002604_segmentation.png
11484,ISIC_0011500_segmentation.png
11485,ISIC_0000326_segmentation.png
11486,P348c_segmentation.png
11487,ISIC_0007493_segmentation.png
11488,ISIC_0009806_segmentation.png
11489,ISIC_0005985_segmentation.png
11490,ISIC_0000311_segmentation.png
11491,ISIC_0014658_segmentation.png
11492,P304a_segmentation.png
11493,ISIC_0006127_segmentation.png
11494,ISIC_0008294_segmentation.png
11495,ISIC_0000002_segmentation.png
11496,ISIC_0006756_segmentation.png
11497,ISIC_0011844_segmentation.png
11498,ISIC_0003513_segmentation.png
11499,D526a_segmentation.png
11500,ISIC_0014661_segmentation.png
11501,ISIC_0005644_segmentation.png
11502,ISIC_0003437_segmentation.png
11503,P140a_segmentation.png
11504,ISIC_0008360_segmentation.png
11505,ISIC_0011422_segmentation.png
11506,ISIC_0000738_segmentation.png
11507,ISIC_0011458_segmentation.png
11508,A91b_segmentation.png
11509,ISIC_0003108_segmentation.png
11510,ISIC_0001661_segmentation.png
11511,ISIC_0011014_segmentation.png
11512,B433b_segmentation.png
11513,ISIC_0002892_segmentation.png
11514,ISIC_0002152_segmentation.png
11515,ISIC_0004047_segmentation.png
11516,ISIC_0005924_segmentation.png
11517,ISIC_0008042_segmentation.png
11518,ISIC_0003763_segmentation.png
11519,ISIC_0001676_segmentation.png
11520,ISIC_0011647_segmentation.png
11521,ISIC_0007552_segmentation.png
11522,ISIC_0015109_segmentation.png
11523,ISIC_0013174_segmentation.png
11524,D131a_segmentation.png
11525,P451_segmentation.png
11526,ISIC_0002645_segmentation.png
11527,ISIC_0003026_segmentation.png
11528,ISIC_0007401_segmentation.png
11529,D557_segmentation.png
11530,ISIC_0014908_segmentation.png
11531,ISIC_0005992_segmentation.png
11532,ISIC_0001770_segmentation.png
11533,ISIC_0012377_segmentation.png
11534,B429b_segmentation.png
11535,ISIC_0009450_segmentation.png
11536,ISIC_0005175_segmentation.png
11537,ISIC_0000862_segmentation.png
11538,ISIC_0010379_segmentation.png
11539,ISIC_0005156_segmentation.png
11540,ISIC_0001803_segmentation.png
11541,D671_segmentation.png
11542,ISIC_0000353_segmentation.png
11543,ISIC_0010191_segmentation.png
11544,ISIC_0009521_segmentation.png
11545,B264b_segmentation.png
11546,ISIC_0008051_segmentation.png
11547,ISIC_0000009_segmentation.png
11548,ISIC_0003773_segmentation.png
11549,ISIC_0007689_segmentation.png
11550,ISIC_0008857_segmentation.png
11551,ISIC_0013634_segmentation.png
11552,ISIC_0001920_segmentation.png
11553,ISIC_0010616_segmentation.png
11554,ISIC_0000358_segmentation.png
11555,ISIC_0009165_segmentation.png
11556,ISIC_0004113_segmentation.png
11557,ISIC_0011492_segmentation.png
11558,ISIC_0006527_segmentation.png
11559,ISIC_0002611_segmentation.png
11560,ISIC_0007052_segmentation.png
11561,ISIC_0007630_segmentation.png
11562,ISIC_0002008_segmentation.png
11563,ISIC_0010056_segmentation.png
11564,ISIC_0000068_segmentation.png
11565,ISIC_0001013_segmentation.png
11566,ISIC_0014641_segmentation.png
11567,ISIC_0001872_segmentation.png
11568,P387_segmentation.png
11569,ISIC_0002440_segmentation.png
11570,ISIC_0000436_segmentation.png
11571,ISIC_0004589_segmentation.png
11572,B58_segmentation.png
11573,ISIC_0007702_segmentation.png
11574,ISIC_0010040_segmentation.png
11575,ISIC_0000445_segmentation.png
11576,ISIC_0007714_segmentation.png
11577,ISIC_0006789_segmentation.png
11578,ISIC_0007968_segmentation.png
11579,ISIC_0004488_segmentation.png
11580,ISIC_0007079_segmentation.png
11581,ISIC_0010686_segmentation.png
11582,ISIC_0005127_segmentation.png
11583,ISIC_0000816_segmentation.png
11584,ISIC_0006884_segmentation.png
11585,ISIC_0002324_segmentation.png
11586,ISIC_0003565_segmentation.png
11587,ISIC_0003261_segmentation.png
11588,ISIC_0002871_segmentation.png
11589,ISIC_0006177_segmentation.png
11590,ISIC_0012076_segmentation.png
11591,ISIC_0013499_segmentation.png
11592,ISIC_0003447_segmentation.png
11593,A64_segmentation.png
11594,ISIC_0010189_segmentation.png
11595,ISIC_0003542_segmentation.png
11596,ISIC_0006372_segmentation.png
11597,ISIC_0010750_segmentation.png
11598,ISIC_0010362_segmentation.png
11599,ISIC_0004025_segmentation.png
11600,ISIC_0005103_segmentation.png
11601,D132_segmentation.png
11602,ISIC_0005599_segmentation.png
11603,ISIC_0005421_segmentation.png
11604,ISIC_0004551_segmentation.png
11605,ISIC_0000756_segmentation.png
11606,ISIC_0011111_segmentation.png
11607,ISIC_0005140_segmentation.png
11608,D340b_segmentation.png
11609,ISIC_0001323_segmentation.png
11610,ISIC_0011127_segmentation.png
11611,ISIC_0005208_segmentation.png
11612,ISIC_0010317_segmentation.png
11613,ISIC_0009303_segmentation.png
11614,ISIC_0005394_segmentation.png
11615,ISIC_0000542_segmentation.png
11616,ISIC_0007835_segmentation.png
11617,B166a_segmentation.png
11618,ISIC_0000947_segmentation.png
11619,ISIC_0004514_segmentation.png
11620,ISIC_0011121_segmentation.png
11621,ISIC_0010921_segmentation.png
11622,ISIC_0004673_segmentation.png
11623,ISIC_0010817_segmentation.png
11624,ISIC_0008116_segmentation.png
11625,ISIC_0000158_segmentation.png
11626,ISIC_0003915_segmentation.png
11627,ISIC_0011935_segmentation.png
11628,ISIC_0008943_segmentation.png
11629,ISIC_0012037_segmentation.png
11630,ISIC_0006426_segmentation.png
11631,ISIC_0012021_segmentation.png
11632,A48_segmentation.png
11633,ISIC_0010402_segmentation.png
11634,ISIC_0011989_segmentation.png
11635,ISIC_0000757_segmentation.png
11636,ISIC_0008898_segmentation.png
11637,ISIC_0010016_segmentation.png
11638,ISIC_0000367_segmentation.png
11639,ISIC_0004565_segmentation.png
11640,ISIC_0012655_segmentation.png
11641,ISIC_0001675_segmentation.png
11642,ISIC_0011830_segmentation.png
11643,ISIC_0009136_segmentation.png
11644,P134_segmentation.png
11645,ISIC_0001771_segmentation.png
11646,ISIC_0010971_segmentation.png
11647,ISIC_0011873_segmentation.png
11648,ISIC_0014291_segmentation.png
11649,ISIC_0005809_segmentation.png
11650,ISIC_0001374_segmentation.png
11651,ISIC_0011689_segmentation.png
11652,ISIC_0007914_segmentation.png
11653,ISIC_0006041_segmentation.png
11654,ISIC_0007565_segmentation.png
11655,D177_segmentation.png
11656,ISIC_0010990_segmentation.png
11657,ISIC_0009398_segmentation.png
11658,ISIC_0004287_segmentation.png
11659,ISIC_0007813_segmentation.png
11660,ISIC_0005772_segmentation.png
11661,B490_segmentation.png
11662,P28a_segmentation.png
11663,ISIC_0003516_segmentation.png
11664,ISIC_0011556_segmentation.png
11665,ISIC_0007765_segmentation.png
11666,ISIC_0000714_segmentation.png
11667,ISIC_0006121_segmentation.png
11668,ISIC_0001156_segmentation.png
11669,ISIC_0001507_segmentation.png
11670,B404_segmentation.png
11671,ISIC_0002627_segmentation.png
11672,ISIC_0009721_segmentation.png
11673,ISIC_0000195_segmentation.png
11674,ISIC_0006031_segmentation.png
11675,ISIC_0008049_segmentation.png
11676,ISIC_0001778_segmentation.png
11677,ISIC_0001618_segmentation.png
11678,ISIC_0012664_segmentation.png
11679,ISIC_0010652_segmentation.png
11680,ISIC_0008984_segmentation.png
11681,ISIC_0005305_segmentation.png
11682,ISIC_0010664_segmentation.png
11683,ISIC_0004235_segmentation.png
11684,ISIC_0000799_segmentation.png
11685,P60_segmentation.png
11686,ISIC_0003228_segmentation.png
11687,ISIC_0005965_segmentation.png
11688,ISIC_0001222_segmentation.png
11689,ISIC_0000846_segmentation.png
11690,ISIC_0012678_segmentation.png
11691,ISIC_0001116_segmentation.png
11692,ISIC_0003090_segmentation.png
11693,B764_segmentation.png
11694,ISIC_0000203_segmentation.png
11695,ISIC_0000319_segmentation.png
11696,ISIC_0014920_segmentation.png
11697,ISIC_0013495_segmentation.png
11698,ISIC_0009633_segmentation.png
11699,P367e_segmentation.png
11700,ISIC_0009328_segmentation.png
11701,ISIC_0006050_segmentation.png
11702,ISIC_0005276_segmentation.png
11703,ISIC_0002325_segmentation.png
11704,ISIC_0005399_segmentation.png
11705,ISIC_0007397_segmentation.png
11706,ISIC_0004993_segmentation.png
11707,D107_segmentation.png
11708,ISIC_0003201_segmentation.png
11709,ISIC_0005844_segmentation.png
11710,ISIC_0002359_segmentation.png
11711,ISIC_0009774_segmentation.png
11712,ISIC_0009510_segmentation.png
11713,ISIC_0000796_segmentation.png
11714,ISIC_0009968_segmentation.png
11715,ISIC_0006137_segmentation.png
11716,ISIC_0000565_segmentation.png
11717,ISIC_0008095_segmentation.png
11718,ISIC_0009833_segmentation.png
11719,ISIC_0010139_segmentation.png
11720,ISIC_0010907_segmentation.png
11721,ISIC_0013927_segmentation.png
11722,ISIC_0005602_segmentation.png
11723,ISIC_0002300_segmentation.png
11724,ISIC_0003807_segmentation.png
11725,ISIC_0005100_segmentation.png
11726,ISIC_0012187_segmentation.png
11727,T201c_segmentation.png
11728,ISIC_0006433_segmentation.png
11729,D380b_segmentation.png
11730,ISIC_0011005_segmentation.png
11731,B174_segmentation.png
11732,ISIC_0003266_segmentation.png
11733,ISIC_0013671_segmentation.png
11734,ISIC_0007059_segmentation.png
11735,ISIC_0003354_segmentation.png
11736,ISIC_0011179_segmentation.png
11737,ISIC_0004985_segmentation.png
11738,P275a_segmentation.png
11739,ISIC_0008800_segmentation.png
11740,ISIC_0010701_segmentation.png
11741,ISIC_0011764_segmentation.png
11742,ISIC_0002730_segmentation.png
11743,ISIC_0011716_segmentation.png
11744,ISIC_0005215_segmentation.png
11745,ISIC_0004246_segmentation.png
11746,ISIC_0007248_segmentation.png
11747,ISIC_0011058_segmentation.png
11748,ISIC_0005937_segmentation.png
11749,ISIC_0007663_segmentation.png
11750,ISIC_0008211_segmentation.png
11751,ISIC_0009448_segmentation.png
11752,ISIC_0003263_segmentation.png
11753,ISIC_0003383_segmentation.png
11754,ISIC_0003934_segmentation.png
11755,ISIC_0004164_segmentation.png
11756,ISIC_0008430_segmentation.png
11757,ISIC_0010241_segmentation.png
11758,D227_segmentation.png
11759,ISIC_0002070_segmentation.png
11760,ISIC_0008165_segmentation.png
11761,ISIC_0008426_segmentation.png
11762,ISIC_0000161_segmentation.png
11763,ISIC_0003134_segmentation.png
11764,ISIC_0006964_segmentation.png
11765,ISIC_0005946_segmentation.png
11766,ISIC_0006457_segmentation.png
11767,ISIC_0011585_segmentation.png
11768,ISIC_0005367_segmentation.png
11769,ISIC_0011565_segmentation.png
11770,ISIC_0002597_segmentation.png
11771,ISIC_0008899_segmentation.png
11772,ISIC_0006538_segmentation.png
11773,ISIC_0003295_segmentation.png
11774,ISIC_0010813_segmentation.png
11775,ISIC_0009481_segmentation.png
11776,A112b_segmentation.png
11777,ISIC_0003328_segmentation.png
11778,ISIC_0005869_segmentation.png
11779,ISIC_0009615_segmentation.png
11780,ISIC_0015200_segmentation.png
11781,ISIC_0006468_segmentation.png
11782,ISIC_0003935_segmentation.png
11783,ISIC_0010291_segmentation.png
11784,ISIC_0003122_segmentation.png
11785,P271f_segmentation.png
11786,P493_segmentation.png
11787,ISIC_0004866_segmentation.png
11788,ISIC_0000484_segmentation.png
11789,ISIC_0011512_segmentation.png
11790,ISIC_0006965_segmentation.png
11791,ISIC_0010125_segmentation.png
11792,ISIC_0004353_segmentation.png
11793,ISIC_0007239_segmentation.png
11794,ISIC_0002587_segmentation.png
11795,D236_segmentation.png
11796,ISIC_0010176_segmentation.png
11797,ISIC_0011931_segmentation.png
11798,ISIC_0007336_segmentation.png
11799,ISIC_0007981_segmentation.png
11800,ISIC_0006637_segmentation.png
11801,ISIC_0013652_segmentation.png
11802,ISIC_0000963_segmentation.png
11803,ISIC_0002203_segmentation.png
11804,ISIC_0001132_segmentation.png
11805,ISIC_0001546_segmentation.png
11806,P467_segmentation.png
11807,ISIC_0003123_segmentation.png
11808,ISIC_0005577_segmentation.png
11809,ISIC_0006138_segmentation.png
11810,P376d_segmentation.png
11811,ISIC_0003532_segmentation.png
11812,ISIC_0006377_segmentation.png
11813,D369_segmentation.png
11814,ISIC_0001721_segmentation.png
11815,ISIC_0001258_segmentation.png
11816,ISIC_0010996_segmentation.png
11817,ISIC_0002235_segmentation.png
11818,ISIC_0006055_segmentation.png
11819,ISIC_0008657_segmentation.png
11820,ISIC_0011956_segmentation.png
11821,ISIC_0000144_segmentation.png
11822,ISIC_0007290_segmentation.png
11823,ISIC_0009146_segmentation.png
11824,ISIC_0007753_segmentation.png
11825,B74_segmentation.png
11826,ISIC_0001655_segmentation.png
11827,ISIC_0004863_segmentation.png
11828,ISIC_0010840_segmentation.png
11829,ISIC_0001897_segmentation.png
11830,ISIC_0006143_segmentation.png
11831,ISIC_0011467_segmentation.png
11832,ISIC_0004035_segmentation.png
11833,ISIC_0003373_segmentation.png
11834,ISIC_0007529_segmentation.png
11835,ISIC_0000053_segmentation.png
11836,ISIC_0013187_segmentation.png
11837,ISIC_0007694_segmentation.png
11838,ISIC_0009209_segmentation.png
11839,ISIC_0003895_segmentation.png
11840,ISIC_0011925_segmentation.png
11841,ISIC_0012976_segmentation.png
11842,ISIC_0011413_segmentation.png
11843,ISIC_0005049_segmentation.png
11844,ISIC_0011961_segmentation.png
11845,ISIC_0005841_segmentation.png
11846,ISIC_0009127_segmentation.png
11847,D720_segmentation.png
11848,ISIC_0001062_segmentation.png
11849,T129_segmentation.png
11850,ISIC_0007115_segmentation.png
11851,ISIC_0011969_segmentation.png
11852,ISIC_0005987_segmentation.png
11853,ISIC_0004801_segmentation.png
11854,ISIC_0013725_segmentation.png
11855,D434a_segmentation.png
11856,ISIC_0007572_segmentation.png
11857,ISIC_0007642_segmentation.png
11858,ISIC_0005434_segmentation.png
11859,ISIC_0006755_segmentation.png
11860,ISIC_0010919_segmentation.png
11861,ISIC_0002018_segmentation.png
11862,ISIC_0009659_segmentation.png
11863,ISIC_0000458_segmentation.png
11864,ISIC_0004065_segmentation.png
11865,ISIC_0002850_segmentation.png
11866,ISIC_0003445_segmentation.png
11867,ISIC_0000452_segmentation.png
11868,ISIC_0002091_segmentation.png
11869,ISIC_0000807_segmentation.png
11870,B504a_segmentation.png
11871,ISIC_0003946_segmentation.png
11872,ISIC_0010460_segmentation.png
11873,ISIC_0005135_segmentation.png
11874,ISIC_0000960_segmentation.png
11875,ISIC_0003955_segmentation.png
11876,ISIC_0008721_segmentation.png
11877,ISIC_0011666_segmentation.png
11878,ISIC_0005054_segmentation.png
11879,B706a_segmentation.png
11880,ISIC_0003166_segmentation.png
11881,ISIC_0001941_segmentation.png
11882,ISIC_0001715_segmentation.png
11883,ISIC_0001594_segmentation.png
11884,ISIC_0011920_segmentation.png
11885,ISIC_0007842_segmentation.png
11886,ISIC_0008606_segmentation.png
11887,ISIC_0007048_segmentation.png
11888,ISIC_0001302_segmentation.png
11889,ISIC_0001397_segmentation.png
11890,ISIC_0002536_segmentation.png
11891,ISIC_0001599_segmentation.png
11892,ISIC_0001566_segmentation.png
11893,ISIC_0005678_segmentation.png
11894,ISIC_0002561_segmentation.png
11895,ISIC_0005131_segmentation.png
11896,ISIC_0001042_segmentation.png
11897,ISIC_0008732_segmentation.png
11898,P385b_segmentation.png
11899,ISIC_0001075_segmentation.png
11900,T239_segmentation.png
11901,ISIC_0010963_segmentation.png
11902,ISIC_0012082_segmentation.png
11903,ISIC_0009739_segmentation.png
11904,ISIC_0004951_segmentation.png
11905,ISIC_0004280_segmentation.png
11906,ISIC_0009026_segmentation.png
11907,ISIC_0000370_segmentation.png
11908,ISIC_0003901_segmentation.png
11909,ISIC_0013314_segmentation.png
11910,ISIC_0007203_segmentation.png
11911,ISIC_0006673_segmentation.png
11912,ISIC_0009141_segmentation.png
11913,ISIC_0007284_segmentation.png
11914,ISIC_0004063_segmentation.png
11915,ISIC_0006823_segmentation.png
11916,ISIC_0007107_segmentation.png
11917,ISIC_0007285_segmentation.png
11918,ISIC_0007734_segmentation.png
11919,ISIC_0007144_segmentation.png
11920,ISIC_0006397_segmentation.png
11921,ISIC_0011378_segmentation.png
11922,ISIC_0003056_segmentation.png
11923,ISIC_0015935_segmentation.png
11924,ISIC_0005491_segmentation.png
11925,ISIC_0003210_segmentation.png
11926,ISIC_0002521_segmentation.png
11927,ISIC_0007854_segmentation.png
11928,ISIC_0003781_segmentation.png
11929,ISIC_0000989_segmentation.png
11930,ISIC_0014646_segmentation.png
11931,ISIC_0007060_segmentation.png
11932,ISIC_0003879_segmentation.png
11933,ISIC_0013890_segmentation.png
11934,ISIC_0002841_segmentation.png
11935,ISIC_0006695_segmentation.png
11936,ISIC_0002626_segmentation.png
11937,ISIC_0014830_segmentation.png
11938,ISIC_0009151_segmentation.png
11939,ISIC_0008127_segmentation.png
11940,D560_segmentation.png
11941,T220_segmentation.png
11942,P359b_segmentation.png
11943,ISIC_0008541_segmentation.png
11944,ISIC_0007169_segmentation.png
11945,ISIC_0002716_segmentation.png
11946,B36_segmentation.png
11947,ISIC_0000676_segmentation.png
11948,ISIC_0008400_segmentation.png
11949,ISIC_0010185_segmentation.png
11950,ISIC_0006892_segmentation.png
11951,ISIC_0005213_segmentation.png
11952,ISIC_0011244_segmentation.png
11953,ISIC_0002808_segmentation.png
11954,ISIC_0001663_segmentation.png
11955,ISIC_0005785_segmentation.png
11956,B17a_segmentation.png
11957,ISIC_0000191_segmentation.png
11958,ISIC_0003142_segmentation.png
11959,T33_segmentation.png
11960,ISIC_0011880_segmentation.png
11961,ISIC_0007674_segmentation.png
11962,ISIC_0013579_segmentation.png
11963,ISIC_0003503_segmentation.png
11964,ISIC_0003670_segmentation.png
11965,ISIC_0000282_segmentation.png
11966,ISIC_0009515_segmentation.png
11967,D564_segmentation.png
11968,ISIC_0008280_segmentation.png
11969,ISIC_0013896_segmentation.png
11970,ISIC_0005035_segmentation.png
11971,ISIC_0011528_segmentation.png
11972,ISIC_0013160_segmentation.png
11973,ISIC_0009644_segmentation.png
11974,ISIC_0002065_segmentation.png
11975,ISIC_0004196_segmentation.png
11976,P192b_segmentation.png
11977,ISIC_0002695_segmentation.png
11978,P39_segmentation.png
11979,ISIC_0004253_segmentation.png
11980,ISIC_0003624_segmentation.png
11981,ISIC_0002598_segmentation.png
11982,ISIC_0010891_segmentation.png
11983,ISIC_0013817_segmentation.png
11984,ISIC_0003155_segmentation.png
11985,ISIC_0000671_segmentation.png
11986,ISIC_0010229_segmentation.png
11987,ISIC_0011139_segmentation.png
11988,ISIC_0007523_segmentation.png
11989,ISIC_0002935_segmentation.png
11990,ISIC_0006613_segmentation.png
11991,ISIC_0005710_segmentation.png
11992,B1122b_segmentation.png
11993,ISIC_0000247_segmentation.png
11994,ISIC_0004439_segmentation.png
11995,ISIC_0003250_segmentation.png
11996,ISIC_0014846_segmentation.png
11997,ISIC_0001002_segmentation.png
11998,ISIC_0004456_segmentation.png
11999,ISIC_0003181_segmentation.png
12000,ISIC_0002777_segmentation.png
12001,ISIC_0009975_segmentation.png
12002,ISIC_0000845_segmentation.png
12003,ISIC_0009767_segmentation.png
12004,ISIC_0007363_segmentation.png
12005,ISIC_0003418_segmentation.png
12006,ISIC_0002369_segmentation.png
12007,ISIC_0011631_segmentation.png
12008,ISIC_0001321_segmentation.png
12009,ISIC_0003232_segmentation.png
12010,ISIC_0002272_segmentation.png
12011,ISIC_0006536_segmentation.png
12012,ISIC_0004885_segmentation.png
12013,ISIC_0005619_segmentation.png
12014,ISIC_0012005_segmentation.png
12015,ISIC_0001439_segmentation.png
12016,ISIC_0003460_segmentation.png
12017,ISIC_0010424_segmentation.png
12018,ISIC_0011193_segmentation.png
12019,ISIC_0014739_segmentation.png
12020,ISIC_0005490_segmentation.png
12021,ISIC_0001446_segmentation.png
12022,ISIC_0006920_segmentation.png
12023,ISIC_0008661_segmentation.png
12024,ISIC_0009678_segmentation.png
12025,ISIC_0002775_segmentation.png
12026,ISIC_0004108_segmentation.png
12027,ISIC_0004530_segmentation.png
12028,ISIC_0006129_segmentation.png
12029,ISIC_0002465_segmentation.png
12030,B202b_segmentation.png
12031,ISIC_0009279_segmentation.png
12032,ISIC_0002805_segmentation.png
12033,ISIC_0001177_segmentation.png
12034,ISIC_0006577_segmentation.png
12035,ISIC_0006787_segmentation.png
12036,ISIC_0000221_segmentation.png
12037,B214_segmentation.png
12038,ISIC_0008614_segmentation.png
12039,ISIC_0001094_segmentation.png
12040,ISIC_0000377_segmentation.png
12041,ISIC_0008938_segmentation.png
12042,ISIC_0010967_segmentation.png
12043,ISIC_0008321_segmentation.png
12044,B792_segmentation.png
12045,ISIC_0013706_segmentation.png
12046,ISIC_0005868_segmentation.png
12047,ISIC_0000314_segmentation.png
12048,ISIC_0001876_segmentation.png
12049,ISIC_0001588_segmentation.png
12050,ISIC_0005974_segmentation.png
12051,ISIC_0003823_segmentation.png
12052,ISIC_0000254_segmentation.png
12053,ISIC_0000977_segmentation.png
12054,ISIC_0008862_segmentation.png
12055,ISIC_0001956_segmentation.png
12056,ISIC_0001506_segmentation.png
12057,ISIC_0008975_segmentation.png
12058,ISIC_0003137_segmentation.png
12059,ISIC_0002820_segmentation.png
12060,ISIC_0003818_segmentation.png
12061,ISIC_0003716_segmentation.png
12062,ISIC_0004670_segmentation.png
12063,ISIC_0004464_segmentation.png
12064,ISIC_0007466_segmentation.png
12065,ISIC_0014578_segmentation.png
12066,ISIC_0013962_segmentation.png
12067,ISIC_0003036_segmentation.png
12068,ISIC_0001922_segmentation.png
12069,ISIC_0003097_segmentation.png
12070,B89c_segmentation.png
12071,ISIC_0006684_segmentation.png
12072,ISIC_0009202_segmentation.png
12073,ISIC_0000145_segmentation.png
12074,ISIC_0008324_segmentation.png
12075,ISIC_0000202_segmentation.png
12076,ISIC_0002710_segmentation.png
12077,ISIC_0006007_segmentation.png
12078,ISIC_0010579_segmentation.png
12079,ISIC_0013015_segmentation.png
12080,D610_segmentation.png
12081,ISIC_0007037_segmentation.png
12082,ISIC_0009491_segmentation.png
12083,D455_segmentation.png
12084,ISIC_0003690_segmentation.png
12085,ISIC_0014365_segmentation.png
12086,ISIC_0007768_segmentation.png
12087,ISIC_0011316_segmentation.png
12088,ISIC_0009366_segmentation.png
12089,A122b_segmentation.png
12090,P470_segmentation.png
12091,ISIC_0004125_segmentation.png
12092,ISIC_0010059_segmentation.png
12093,ISIC_0001282_segmentation.png
12094,D662_segmentation.png
12095,ISIC_0000079_segmentation.png
12096,ISIC_0003417_segmentation.png
12097,ISIC_0003699_segmentation.png
12098,ISIC_0000985_segmentation.png
12099,ISIC_0002256_segmentation.png
12100,ISIC_0006217_segmentation.png
12101,ISIC_0006692_segmentation.png
12102,ISIC_0010208_segmentation.png
12103,ISIC_0001296_segmentation.png
12104,ISIC_0011364_segmentation.png
12105,ISIC_0012060_segmentation.png
12106,ISIC_0002791_segmentation.png
12107,ISIC_0001756_segmentation.png
12108,ISIC_0010177_segmentation.png
12109,ISIC_0006449_segmentation.png
12110,ISIC_0010783_segmentation.png
12111,ISIC_0001526_segmentation.png
12112,ISIC_0003085_segmentation.png
12113,ISIC_0004308_segmentation.png
12114,ISIC_0011360_segmentation.png
12115,ISIC_0006037_segmentation.png
12116,ISIC_0014127_segmentation.png
12117,ISIC_0000372_segmentation.png
12118,ISIC_0000865_segmentation.png
12119,ISIC_0009494_segmentation.png
12120,ISIC_0000401_segmentation.png
12121,ISIC_0002363_segmentation.png
12122,ISIC_0002541_segmentation.png
12123,ISIC_0011833_segmentation.png
12124,ISIC_0008807_segmentation.png
12125,ISIC_0000870_segmentation.png
12126,ISIC_0001849_segmentation.png
12127,ISIC_0011392_segmentation.png
12128,ISIC_0006022_segmentation.png
12129,ISIC_0007831_segmentation.png
12130,ISIC_0005520_segmentation.png
12131,ISIC_0008879_segmentation.png
12132,ISIC_0014094_segmentation.png
12133,ISIC_0004049_segmentation.png
12134,ISIC_0009895_segmentation.png
12135,ISIC_0009286_segmentation.png
12136,B262_segmentation.png
12137,B137_segmentation.png
12138,ISIC_0012901_segmentation.png
12139,ISIC_0011075_segmentation.png
12140,ISIC_0004444_segmentation.png
12141,ISIC_0003905_segmentation.png
12142,ISIC_0005792_segmentation.png
12143,ISIC_0006238_segmentation.png
12144,ISIC_0000526_segmentation.png
12145,ISIC_0008493_segmentation.png
12146,ISIC_0004342_segmentation.png
12147,ISIC_0010490_segmentation.png
12148,ISIC_0004813_segmentation.png
12149,ISIC_0014821_segmentation.png
12150,ISIC_0006321_segmentation.png
12151,ISIC_0009314_segmentation.png
12152,ISIC_0010502_segmentation.png
12153,ISIC_0007944_segmentation.png
12154,ISIC_0011542_segmentation.png
12155,ISIC_0007999_segmentation.png
12156,ISIC_0001874_segmentation.png
12157,ISIC_0001262_segmentation.png
12158,ISIC_0001044_segmentation.png
12159,ISIC_0007583_segmentation.png
12160,ISIC_0002669_segmentation.png
12161,ISIC_0000464_segmentation.png
12162,ISIC_0010288_segmentation.png
12163,ISIC_0010264_segmentation.png
12164,ISIC_0000999_segmentation.png
12165,ISIC_0014397_segmentation.png
12166,ISIC_0005381_segmentation.png
12167,ISIC_0006063_segmentation.png
12168,ISIC_0006162_segmentation.png
12169,ISIC_0010683_segmentation.png
12170,ISIC_0006534_segmentation.png
12171,ISIC_0001300_segmentation.png
12172,ISIC_0010930_segmentation.png
12173,ISIC_0008932_segmentation.png
12174,ISIC_0011832_segmentation.png
12175,ISIC_0011300_segmentation.png
12176,ISIC_0010973_segmentation.png
12177,ISIC_0006322_segmentation.png
12178,ISIC_0001067_segmentation.png
12179,ISIC_0009192_segmentation.png
12180,ISIC_0004998_segmentation.png
12181,ISIC_0004189_segmentation.png
12182,ISIC_0002055_segmentation.png
12183,ISIC_0009418_segmentation.png
12184,ISIC_0012322_segmentation.png
12185,ISIC_0011982_segmentation.png
12186,ISIC_0006850_segmentation.png
12187,ISIC_0000547_segmentation.png
12188,ISIC_0003727_segmentation.png
12189,ISIC_0014570_segmentation.png
12190,ISIC_0000686_segmentation.png
12191,ISIC_0005642_segmentation.png
12192,ISIC_0005410_segmentation.png
12193,ISIC_0006877_segmentation.png
12194,ISIC_0002524_segmentation.png
12195,ISIC_0011060_segmentation.png
12196,ISIC_0007504_segmentation.png
12197,ISIC_0002762_segmentation.png
12198,ISIC_0003671_segmentation.png
12199,ISIC_0002042_segmentation.png
12200,ISIC_0006002_segmentation.png
12201,ISIC_0009889_segmentation.png
12202,ISIC_0011245_segmentation.png
12203,ISIC_0004819_segmentation.png
12204,ISIC_0001591_segmentation.png
12205,ISIC_0014026_segmentation.png
12206,ISIC_0008650_segmentation.png
12207,ISIC_0010808_segmentation.png
12208,ISIC_0003035_segmentation.png
12209,ISIC_0011661_segmentation.png
12210,ISIC_0003696_segmentation.png
12211,B350a_segmentation.png
12212,ISIC_0010961_segmentation.png
12213,ISIC_0001140_segmentation.png
12214,ISIC_0004390_segmentation.png
12215,ISIC_0011341_segmentation.png
